,Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Number_Open_Accounts,Total_Accounts,Gender,Length_Employed_10+ years,Length_Employed_2 years,Length_Employed_3 years,Length_Employed_4 years,Length_Employed_5 years,Length_Employed_6 years,Length_Employed_7 years,Length_Employed_8 years,Length_Employed_9 years,Length_Employed_< 1 year,Home_Owner_None,Home_Owner_Other,Home_Owner_Own,Home_Owner_Rent,Income_Verified_VERIFIED - income source,Income_Verified_not verified,Purpose_Of_Loan_credit_card,Purpose_Of_Loan_debt_consolidation,Purpose_Of_Loan_educational,Purpose_Of_Loan_home_improvement,Purpose_Of_Loan_house,Purpose_Of_Loan_major_purchase,Purpose_Of_Loan_medical,Purpose_Of_Loan_moving,Purpose_Of_Loan_other,Purpose_Of_Loan_renewable_energy,Purpose_Of_Loan_small_business,Purpose_Of_Loan_vacation,Purpose_Of_Loan_wedding,Gender_Male
8471,35000.0,8 years,Mortgage,164208.0,VERIFIED - income,debt_consolidation,19.72,1,64.0,17,40,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8472,16825.0,< 1 year,Mortgage,47000.0,VERIFIED - income source,debt_consolidation,15.96,0,70.0,7,11,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8473,10000.0,8 years,Mortgage,30000.0,VERIFIED - income source,debt_consolidation,24.2,0,63.0,7,33,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8474,8950.0,< 1 year,Rent,73000.0,VERIFIED - income source,debt_consolidation,29.84,0,37.0,9,13,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8475,10000.0,2 years,Rent,42000.0,not verified,debt_consolidation,19.4,0,48.0,13,36,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8476,15000.0,2 years,Mortgage,60000.0,not verified,debt_consolidation,20.97,1,15.0,15,29,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8477,10000.0,5 years,Own,73000.0,not verified,vacation,5.8,0,59.0,4,5,Female,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8478,20000.0,10+ years,Rent,77866.0,VERIFIED - income source,debt_consolidation,15.84,1,27.0,8,26,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8479,35000.0,10+ years,Mortgage,82000.0,VERIFIED - income,debt_consolidation,7.8,0,78.0,9,14,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8480,8800.0,10+ years,Mortgage,65000.0,not verified,credit_card,4.78,0,50.0,4,11,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,7925.0,2 years,Rent,71000.0,not verified,debt_consolidation,16.36,0,74.0,11,14,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8482,14975.0,< 1 year,Rent,34150.0,VERIFIED - income,debt_consolidation,12.44,0,7.0,8,13,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8483,28000.0,4 years,Rent,88000.0,VERIFIED - income,debt_consolidation,16.69,1,65.0,10,22,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8484,20000.0,8 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,29.09,0,40.0,23,44,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8485,8700.0,2 years,Mortgage,50853.0,VERIFIED - income source,debt_consolidation,21.97,0,14.0,8,13,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8486,2100.0,< 1 year,Mortgage,40000.0,not verified,medical,22.45,1,9.0,11,25,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8487,10000.0,5 years,Own,30000.0,VERIFIED - income,credit_card,30.72,1,37.0,10,13,Female,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8488,10000.0,1 year,Rent,48000.0,VERIFIED - income source,debt_consolidation,7.35,0,26.0,6,19,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8489,12000.0,8 years,Mortgage,56000.0,not verified,credit_card,18.41,0,16.0,14,22,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8490,12250.0,5 years,Rent,40000.0,VERIFIED - income,debt_consolidation,23.16,0,31.0,10,26,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8491,4000.0,4 years,Mortgage,38000.0,VERIFIED - income,medical,4.61,1,47.0,4,12,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8492,13000.0,2 years,Mortgage,75000.0,VERIFIED - income,debt_consolidation,18.42,1,19.0,12,20,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8493,24000.0,2 years,Rent,100000.0,VERIFIED - income source,credit_card,7.09,1,72.0,19,22,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8494,14325.0,2 years,Rent,40000.0,VERIFIED - income,debt_consolidation,25.33,1,19.0,12,42,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8495,15000.0,10+ years,Rent,62000.0,not verified,credit_card,10.84,0,10.0,7,15,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8496,9000.0,3 years,Mortgage,65000.0,VERIFIED - income source,credit_card,5.35,1,31.0,9,20,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8497,10000.0,10+ years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,4.02,0,17.0,8,29,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8498,12875.0,5 years,Mortgage,41000.0,not verified,home_improvement,7.58,1,51.0,5,18,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8499,4075.0,7 years,Mortgage,13000.0,VERIFIED - income,other,15.7,2,61.0,7,13,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8500,25000.0,< 1 year,Rent,135000.0,VERIFIED - income source,debt_consolidation,15.84,0,67.0,13,30,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8501,9750.0,5 years,Mortgage,28900.0,VERIFIED - income,credit_card,12.12,0,26.0,6,18,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8502,22000.0,10+ years,Mortgage,56000.0,VERIFIED - income source,debt_consolidation,24.13,3,32.0,20,40,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8503,5000.0,10+ years,Mortgage,49000.0,not verified,debt_consolidation,27.95,1,28.0,10,26,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8504,19075.0,10+ years,Rent,72000.0,VERIFIED - income source,debt_consolidation,23.35,0,48.0,16,24,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8505,28475.0,10+ years,Mortgage,75000.0,VERIFIED - income source,debt_consolidation,18.78,0,15.0,18,40,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8506,21000.0,7 years,Own,50000.0,VERIFIED - income source,credit_card,23.08,1,63.0,20,47,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8507,7000.0,10+ years,Mortgage,55000.0,not verified,debt_consolidation,4.32,0,23.0,9,38,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8508,6000.0,3 years,Own,41280.0,not verified,other,21.98,0,7.0,5,15,Male,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8509,15000.0,10+ years,Mortgage,63600.0,not verified,credit_card,20.48,1,5.0,17,33,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8510,16000.0,10+ years,Rent,73000.0,VERIFIED - income source,debt_consolidation,27.72,1,18.0,10,21,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8511,22000.0,7 years,Mortgage,53000.0,VERIFIED - income,credit_card,31.38,0,76.0,19,33,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8512,17000.0,2 years,Mortgage,110000.0,not verified,debt_consolidation,15.99,0,39.0,6,37,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8513,16000.0,9 years,Mortgage,60000.0,VERIFIED - income,home_improvement,7.82,1,11.0,12,23,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8514,10000.0,2 years,Rent,75000.0,not verified,credit_card,15.67,2,53.0,16,22,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8515,10150.0,6 years,Own,33000.0,VERIFIED - income,home_improvement,20.76,1,78.0,22,50,Female,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8516,14900.0,6 years,Rent,85000.0,VERIFIED - income source,debt_consolidation,16.02,3,55.0,14,31,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8517,12000.0,10+ years,Mortgage,44389.0,not verified,debt_consolidation,17.84,0,51.0,6,8,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8518,12000.0,5 years,Mortgage,73000.0,not verified,debt_consolidation,24.33,0,9.0,19,25,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8519,24000.0,10+ years,Mortgage,73000.0,not verified,debt_consolidation,9.99,0,7.0,10,14,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8520,18000.0,7 years,Mortgage,56000.0,not verified,credit_card,8.36,0,7.0,14,36,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8521,5000.0,10+ years,Mortgage,102000.0,VERIFIED - income,other,6.47,1,9.0,8,33,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8522,10000.0,5 years,Rent,73000.0,VERIFIED - income,credit_card,31.13,0,34.0,19,32,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8523,10200.0,10+ years,Mortgage,75000.0,not verified,debt_consolidation,10.1,0,62.0,7,31,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8524,20000.0,1 year,Mortgage,114000.0,VERIFIED - income,debt_consolidation,9.11,1,11.0,8,31,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8525,3325.0,< 1 year,Rent,47000.0,not verified,debt_consolidation,8.5,1,25.0,6,24,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8526,8500.0,1 year,Rent,87000.0,VERIFIED - income source,debt_consolidation,21.63,1,17.0,8,30,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8527,35000.0,10+ years,Own,73000.0,VERIFIED - income,home_improvement,1.82,0,45.0,6,18,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8528,11000.0,3 years,Rent,114000.0,VERIFIED - income source,debt_consolidation,8.52,1,41.0,8,10,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8529,30000.0,10+ years,Mortgage,121460.0,VERIFIED - income,debt_consolidation,22.45,1,25.0,20,50,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8530,25000.0,3 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,12.34,2,17.0,16,22,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8531,10400.0,10+ years,Mortgage,49300.08,VERIFIED - income,credit_card,24.0,0,44.0,10,21,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8532,8000.0,2 years,Rent,30000.0,not verified,credit_card,13.03,0,13.0,13,24,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8533,20000.0,10+ years,Mortgage,117000.0,VERIFIED - income,debt_consolidation,8.91,0,54.0,10,28,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8534,12000.0,4 years,Own,60000.0,not verified,credit_card,22.71,2,28.0,12,38,Female,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,17050.0,10+ years,Rent,38000.0,VERIFIED - income source,debt_consolidation,8.37,0,48.0,6,16,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8536,6000.0,1 year,Mortgage,56000.0,not verified,home_improvement,15.35,0,49.0,22,62,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8537,15000.0,3 years,Mortgage,200000.0,VERIFIED - income,credit_card,3.13,1,10.0,8,22,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8538,24000.0,1 year,Mortgage,153000.0,VERIFIED - income,credit_card,8.24,0,29.0,8,20,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8539,6000.0,10+ years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,17.15,0,48.0,22,41,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8540,9200.0,10+ years,Mortgage,40000.0,not verified,debt_consolidation,16.14,1,55.0,6,22,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8541,1200.0,2 years,Rent,42000.0,not verified,other,18.66,1,13.0,6,7,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8542,15000.0,2 years,Rent,42000.0,VERIFIED - income,debt_consolidation,13.23,0,6.0,6,32,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8543,10000.0,2 years,Rent,30000.0,VERIFIED - income,debt_consolidation,17.5,0,69.0,10,14,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8544,11000.0,9 years,Mortgage,25000.0,not verified,credit_card,17.09,0,13.0,7,10,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8545,20000.0,4 years,Own,280000.0,VERIFIED - income source,home_improvement,3.23,5,12.0,19,47,Male,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8546,7000.0,10+ years,Mortgage,92000.0,not verified,debt_consolidation,13.79,2,16.0,8,28,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8547,2500.0,5 years,Own,78500.0,not verified,medical,21.45,1,15.0,11,36,Male,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8548,20400.0,7 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,6.7,1,78.0,14,32,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8549,5000.0,< 1 year,Rent,23000.0,VERIFIED - income source,debt_consolidation,22.44,2,35.0,8,9,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8550,24000.0,3 years,Mortgage,73000.0,VERIFIED - income source,credit_card,12.4,0,6.0,11,20,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8551,3500.0,10+ years,Mortgage,69900.0,not verified,credit_card,18.7,0,6.0,5,14,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8552,12000.0,5 years,Rent,64000.0,VERIFIED - income,credit_card,19.84,1,45.0,9,19,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8553,3200.0,2 years,Mortgage,64000.0,VERIFIED - income source,debt_consolidation,11.1,0,21.0,7,15,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8554,5000.0,10+ years,Mortgage,59998.0,VERIFIED - income source,home_improvement,18.52,3,17.0,11,22,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8555,10400.0,10+ years,Mortgage,60000.0,VERIFIED - income source,home_improvement,15.77,0,69.0,10,31,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8556,4000.0,8 years,Rent,73000.0,VERIFIED - income source,other,2.92,0,21.0,8,17,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8557,5000.0,2 years,Rent,25000.0,not verified,credit_card,23.47,0,58.0,11,21,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8558,14000.0,< 1 year,Rent,64000.0,not verified,credit_card,8.59,1,18.0,10,24,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8559,18425.0,2 years,Rent,37000.0,not verified,debt_consolidation,31.98,1,8.0,22,44,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8560,7000.0,4 years,Mortgage,140000.0,VERIFIED - income,credit_card,14.25,3,46.0,15,28,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8561,10625.0,10+ years,Mortgage,28800.0,VERIFIED - income,debt_consolidation,9.46,0,29.0,6,12,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8562,28000.0,5 years,Mortgage,165000.0,VERIFIED - income source,debt_consolidation,15.07,0,25.0,8,24,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8563,15000.0,< 1 year,Mortgage,73000.0,not verified,debt_consolidation,27.05,0,46.0,11,34,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8564,8000.0,5 years,Rent,73000.0,not verified,major_purchase,22.13,0,71.0,10,18,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8565,6000.0,3 years,Mortgage,36000.0,not verified,debt_consolidation,18.53,0,14.0,11,20,Female,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8566,14400.0,6 years,Own,85656.0,VERIFIED - income,debt_consolidation,2.41,2,26.0,7,12,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8567,20000.0,7 years,Rent,110000.0,VERIFIED - income source,credit_card,17.62,0,25.0,13,21,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8568,27000.0,3 years,Mortgage,110000.0,VERIFIED - income source,debt_consolidation,14.41,0,24.0,14,37,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8569,5000.0,< 1 year,Own,36000.0,VERIFIED - income source,debt_consolidation,18.9,0,47.0,11,13,Male,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8570,15000.0,10+ years,Rent,70000.0,not verified,credit_card,8.95,0,16.0,7,13,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8571,7000.0,10+ years,Own,636000.0,VERIFIED - income source,car,0.18,0,49.0,9,19,Female,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,19000.0,7 years,Mortgage,63000.0,VERIFIED - income source,debt_consolidation,28.48,1,14.0,10,28,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8573,25000.0,8 years,Mortgage,70000.0,VERIFIED - income,debt_consolidation,6.7,2,15.0,12,33,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8574,20800.0,3 years,Mortgage,62000.0,VERIFIED - income source,credit_card,14.15,0,15.0,10,29,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8575,11975.0,< 1 year,Rent,30000.0,VERIFIED - income,debt_consolidation,27.0,0,71.0,19,24,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8576,9000.0,1 year,Mortgage,75000.0,VERIFIED - income source,car,14.9,0,33.0,8,20,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8577,20400.0,7 years,Rent,135000.0,VERIFIED - income,debt_consolidation,13.08,0,37.0,5,19,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8578,18000.0,1 year,Mortgage,42000.0,not verified,debt_consolidation,12.66,0,42.0,9,16,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8579,20000.0,10+ years,Rent,79120.0,VERIFIED - income source,credit_card,17.69,0,31.0,7,22,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8580,14400.0,1 year,Rent,73000.0,VERIFIED - income,debt_consolidation,14.86,2,10.0,12,22,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8581,28000.0,10+ years,Mortgage,130000.0,VERIFIED - income,debt_consolidation,7.96,0,56.0,16,34,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8582,20000.0,10+ years,Rent,85000.0,VERIFIED - income source,debt_consolidation,8.56,1,29.0,11,21,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8583,25000.0,4 years,Mortgage,122931.0,VERIFIED - income source,credit_card,19.61,0,49.0,14,39,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8584,7000.0,10+ years,Rent,50000.0,VERIFIED - income,credit_card,14.09,0,51.0,8,26,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,13000.0,10+ years,Mortgage,48000.0,VERIFIED - income,debt_consolidation,14.89,2,54.0,12,29,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8586,5950.0,3 years,Mortgage,32231.0,VERIFIED - income source,credit_card,21.85,0,6.0,10,19,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8587,17625.0,4 years,Rent,40000.0,VERIFIED - income,debt_consolidation,20.76,0,6.0,8,15,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8588,10000.0,10+ years,Own,65000.0,not verified,debt_consolidation,14.57,1,45.0,18,37,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
